,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,0_stop,1_stop,2_stop,3_stop,4_stop,5_stop,6_stop,7_stop,8_stop,9_stop,10_stop,11_stop,12_stop,13_stop,14_stop,15_stop,16_stop,17_stop,18_stop,19_stop,20_stop,21_stop,22_stop,23_stop,24_stop,25_stop,26_stop,27_stop,28_stop,29_stop,30_stop,31_stop,32_stop,33_stop,34_stop,35_stop,36_stop,37_stop,38_stop,39_stop,40_stop,41_stop,42_stop,43_stop,44_stop,45_stop,46_stop,47_stop,48_stop,49_stop,restart_time
88,425.79999999999893,428.4999999999989,431.1999999999989,433.8999999999989,435.3999999999989,438.0999999999989,439.5999999999989,441.0999999999989,442.5999999999989,445.2999999999989,447.99999999999886,450.69999999999885,453.39999999999884,456.09999999999883,458.7999999999988,461.4999999999988,462.9999999999988,464.4999999999988,467.1999999999988,468.6999999999988,471.3999999999988,474.0999999999988,476.79999999999876,479.49999999999875,482.19999999999874,484.8999999999987,486.3999999999987,489.0999999999987,491.7999999999987,494.4999999999987,497.1999999999987,499.89999999999867,502.59999999999866,505.29999999999865,507.99999999999864,510.6999999999986,512.1999999999987,514.8999999999987,517.5999999999988,520.2999999999988,522.9999999999989,525.6999999999989,528.399999999999,531.099999999999,533.799999999999,536.4999999999991,539.1999999999991,541.8999999999992,544.5999999999992,547.2999999999993,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,549.9999999999993
89,427.9999999999989,430.6999999999989,433.3999999999989,436.0999999999989,438.7999999999989,441.49999999999886,444.19999999999885,446.89999999999884,449.59999999999883,451.09999999999883,453.7999999999988,456.4999999999988,459.1999999999988,461.8999999999988,464.5999999999988,466.0999999999988,468.79999999999876,470.29999999999876,472.99999999999875,474.49999999999875,477.19999999999874,479.8999999999987,482.5999999999987,485.2999999999987,487.9999999999987,490.6999999999987,493.39999999999867,496.09999999999866,498.79999999999865,501.49999999999864,504.1999999999986,505.6999999999986,507.1999999999986,509.8999999999986,511.3999999999986,514.0999999999987,516.7999999999987,519.4999999999987,520.9999999999987,523.6999999999988,526.3999999999988,529.0999999999989,530.5999999999989,533.2999999999989,535.999999999999,538.699999999999,541.3999999999991,544.0999999999991,546.7999999999992,549.4999999999992,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,552.1999999999992
90,434.3999999999989,437.0999999999989,439.7999999999989,442.49999999999886,445.19999999999885,447.89999999999884,449.39999999999884,452.09999999999883,454.7999999999988,457.4999999999988,460.1999999999988,461.6999999999988,464.3999999999988,467.0999999999988,469.79999999999876,472.49999999999875,475.19999999999874,477.8999999999987,479.3999999999987,482.0999999999987,483.5999999999987,486.2999999999987,488.9999999999987,491.6999999999987,494.39999999999867,495.89999999999867,498.59999999999866,501.29999999999865,503.99999999999864,506.6999999999986,509.3999999999986,512.0999999999987,514.7999999999987,516.2999999999987,518.9999999999987,521.6999999999988,524.3999999999988,527.0999999999989,529.7999999999989,532.499999999999,533.999999999999,536.699999999999,539.3999999999991,540.8999999999991,543.5999999999991,546.2999999999992,547.7999999999992,550.4999999999992,553.1999999999992,555.8999999999993,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,557.3999999999993
91,436.99999999999886,439.69999999999885,442.39999999999884,445.09999999999883,447.7999999999988,450.4999999999988,453.1999999999988,455.8999999999988,458.5999999999988,461.29999999999876,463.99999999999875,466.69999999999874,469.3999999999987,472.0999999999987,474.7999999999987,476.2999999999987,478.9999999999987,480.4999999999987,481.9999999999987,484.6999999999987,487.39999999999867,490.09999999999866,492.79999999999865,495.49999999999864,498.1999999999986,500.8999999999986,503.5999999999986,506.2999999999986,508.9999999999986,511.69999999999857,514.3999999999986,517.0999999999987,519.7999999999987,521.2999999999987,522.7999999999987,525.4999999999987,528.1999999999988,530.8999999999988,533.5999999999989,536.2999999999989,538.999999999999,541.699999999999,543.199999999999,545.8999999999991,548.5999999999991,551.2999999999992,553.9999999999992,555.4999999999992,556.9999999999992,559.6999999999992,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,562.3999999999993
92,441.99999999999886,444.69999999999885,447.39999999999884,450.09999999999883,452.7999999999988,454.2999999999988,456.9999999999988,459.6999999999988,462.3999999999988,465.0999999999988,467.79999999999876,469.29999999999876,471.99999999999875,474.69999999999874,477.3999999999987,480.0999999999987,482.7999999999987,485.4999999999987,488.1999999999987,489.6999999999987,492.39999999999867,495.09999999999866,497.79999999999865,499.29999999999865,501.99999999999864,504.6999999999986,507.3999999999986,510.0999999999986,512.7999999999986,515.4999999999986,518.1999999999987,520.8999999999987,523.5999999999988,526.2999999999988,528.9999999999989,530.4999999999989,533.1999999999989,535.899999999999,538.599999999999,541.299999999999,543.9999999999991,545.4999999999991,548.1999999999991,550.8999999999992,553.5999999999992,555.0999999999992,556.5999999999992,558.0999999999992,560.7999999999993,563.4999999999993,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,566.1999999999994
93,446.99999999999886,449.69999999999885,451.19999999999885,453.89999999999884,456.59999999999883,459.2999999999988,461.9999999999988,464.6999999999988,467.3999999999988,470.0999999999988,472.79999999999876,475.49999999999875,478.19999999999874,479.69999999999874,482.3999999999987,485.0999999999987,486.5999999999987,489.2999999999987,491.9999999999987,494.6999999999987,497.39999999999867,500.09999999999866,502.79999999999865,505.49999999999864,508.1999999999986,510.8999999999986,513.5999999999987,516.2999999999987,518.9999999999987,521.6999999999988,524.3999999999988,525.8999999999988,528.5999999999989,530.0999999999989,531.5999999999989,534.2999999999989,536.999999999999,539.699999999999,542.3999999999991,545.0999999999991,547.7999999999992,550.4999999999992,553.1999999999992,555.8999999999993,558.5999999999993,560.0999999999993,561.5999999999993,564.2999999999994,566.9999999999994,569.6999999999995,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,572.3999999999995
94,448.39999999999884,451.09999999999883,453.7999999999988,456.4999999999988,459.1999999999988,461.8999999999988,464.5999999999988,466.0999999999988,468.79999999999876,471.49999999999875,472.99999999999875,475.69999999999874,478.3999999999987,481.0999999999987,483.7999999999987,485.2999999999987,486.7999999999987,489.4999999999987,492.1999999999987,494.89999999999867,497.59999999999866,499.09999999999866,501.79999999999865,504.49999999999864,507.1999999999986,509.8999999999986,512.5999999999987,515.2999999999987,517.9999999999987,520.6999999999988,523.3999999999988,526.0999999999989,528.7999999999989,531.499999999999,532.999999999999,535.699999999999,538.3999999999991,541.0999999999991,543.7999999999992,546.4999999999992,547.9999999999992,550.6999999999992,553.3999999999993,554.8999999999993,556.3999999999993,559.0999999999993,561.7999999999994,564.4999999999994,567.1999999999995,569.8999999999995,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,572.5999999999996
95,453.39999999999884,456.09999999999883,458.7999999999988,461.4999999999988,464.1999999999988,466.8999999999988,469.5999999999988,472.29999999999876,474.99999999999875,477.69999999999874,479.19999999999874,481.8999999999987,483.3999999999987,486.0999999999987,488.7999999999987,491.4999999999987,494.1999999999987,496.89999999999867,498.39999999999867,499.89999999999867,502.59999999999866,504.09999999999866,506.79999999999865,509.49999999999864,512.1999999999987,514.8999999999987,517.5999999999988,520.2999999999988,522.9999999999989,525.6999999999989,528.399999999999,531.099999999999,533.799999999999,536.4999999999991,539.1999999999991,541.8999999999992,543.3999999999992,546.0999999999992,547.5999999999992,550.2999999999993,552.9999999999993,555.6999999999994,558.3999999999994,561.0999999999995,563.7999999999995,565.2999999999995,567.9999999999995,570.6999999999996,573.3999999999996,576.0999999999997,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,578.7999999999997
96,454.7999999999988,457.4999999999988,460.1999999999988,462.8999999999988,465.5999999999988,468.29999999999876,470.99999999999875,473.69999999999874,476.3999999999987,479.0999999999987,481.7999999999987,483.2999999999987,485.9999999999987,488.6999999999987,491.39999999999867,494.09999999999866,496.79999999999865,498.29999999999865,500.99999999999864,503.6999999999986,506.3999999999986,509.0999999999986,511.7999999999986,514.4999999999986,517.1999999999987,519.8999999999987,522.5999999999988,524.0999999999988,526.7999999999988,529.4999999999989,532.1999999999989,534.899999999999,537.599999999999,540.299999999999,542.9999999999991,545.6999999999991,547.1999999999991,549.8999999999992,552.5999999999992,555.2999999999993,557.9999999999993,560.6999999999994,563.3999999999994,566.0999999999995,568.7999999999995,571.4999999999995,574.1999999999996,576.8999999999996,578.3999999999996,581.0999999999997,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,583.7999999999997
97,460.9999999999988,463.6999999999988,465.1999999999988,467.8999999999988,470.5999999999988,473.29999999999876,475.99999999999875,478.69999999999874,481.3999999999987,484.0999999999987,486.7999999999987,489.4999999999987,492.1999999999987,493.6999999999987,496.39999999999867,499.09999999999866,501.79999999999865,503.29999999999865,505.99999999999864,508.6999999999986,511.3999999999986,514.0999999999987,515.5999999999987,518.2999999999987,520.9999999999987,523.6999999999988,526.3999999999988,529.0999999999989,531.7999999999989,534.499999999999,535.999999999999,537.499999999999,540.199999999999,542.8999999999991,545.5999999999991,548.2999999999992,550.9999999999992,553.6999999999992,556.3999999999993,559.0999999999993,561.7999999999994,564.4999999999994,567.1999999999995,569.8999999999995,572.5999999999996,575.2999999999996,577.9999999999997,580.6999999999997,583.3999999999997,584.8999999999997,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,587.5999999999998
98,463.5999999999988,466.29999999999876,468.99999999999875,471.69999999999874,474.3999999999987,477.0999999999987,479.7999999999987,482.4999999999987,485.1999999999987,487.89999999999867,489.39999999999867,492.09999999999866,494.79999999999865,497.49999999999864,500.1999999999986,502.8999999999986,504.3999999999986,507.0999999999986,509.7999999999986,512.4999999999986,513.9999999999986,516.6999999999987,519.3999999999987,522.0999999999988,524.7999999999988,527.4999999999989,530.1999999999989,532.899999999999,535.599999999999,537.099999999999,539.799999999999,541.299999999999,543.9999999999991,546.6999999999991,548.1999999999991,550.8999999999992,553.5999999999992,556.2999999999993,558.9999999999993,561.6999999999994,563.1999999999994,564.6999999999994,566.1999999999994,567.6999999999994,569.1999999999994,570.6999999999994,572.1999999999994,574.8999999999994,576.3999999999994,579.0999999999995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,581.7999999999995
99,473.3999999999987,476.0999999999987,478.7999999999987,481.4999999999987,484.1999999999987,486.89999999999867,489.59999999999866,491.09999999999866,493.79999999999865,496.49999999999864,499.1999999999986,500.6999999999986,503.3999999999986,506.0999999999986,508.7999999999986,510.2999999999986,511.7999999999986,514.4999999999986,517.1999999999987,519.8999999999987,522.5999999999988,525.2999999999988,527.9999999999989,530.6999999999989,532.1999999999989,534.899999999999,537.599999999999,540.299999999999,542.9999999999991,545.6999999999991,548.3999999999992,551.0999999999992,553.7999999999993,555.2999999999993,557.9999999999993,560.6999999999994,562.1999999999994,564.8999999999994,567.5999999999995,570.2999999999995,571.7999999999995,573.2999999999995,575.9999999999995,577.4999999999995,580.1999999999996,581.6999999999996,583.1999999999996,584.6999999999996,587.3999999999996,590.0999999999997,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,592.7999999999997
100,474.7999999999987,476.2999999999987,477.7999999999987,480.4999999999987,483.1999999999987,485.89999999999867,488.59999999999866,491.29999999999865,493.99999999999864,496.6999999999986,499.3999999999986,502.0999999999986,504.7999999999986,507.4999999999986,508.9999999999986,511.69999999999857,514.3999999999986,517.0999999999987,519.7999999999987,522.4999999999987,525.1999999999988,527.8999999999988,529.3999999999988,530.8999999999988,533.5999999999989,536.2999999999989,538.999999999999,541.699999999999,544.3999999999991,547.0999999999991,548.5999999999991,550.0999999999991,551.5999999999991,554.2999999999992,556.9999999999992,558.4999999999992,561.1999999999992,562.6999999999992,565.3999999999993,568.0999999999993,569.5999999999993,571.0999999999993,573.7999999999994,576.4999999999994,577.9999999999994,580.6999999999995,583.3999999999995,586.0999999999996,588.7999999999996,591.4999999999997,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,594.1999999999997
101,478.5999999999987,481.2999999999987,483.9999999999987,486.6999999999987,489.39999999999867,492.09999999999866,494.79999999999865,497.49999999999864,500.1999999999986,501.6999999999986,504.3999999999986,507.0999999999986,509.7999999999986,512.4999999999986,515.1999999999987,517.8999999999987,520.5999999999988,523.2999999999988,524.7999999999988,526.2999999999988,527.7999999999988,529.2999999999988,530.7999999999988,532.2999999999988,534.9999999999989,537.6999999999989,539.1999999999989,541.899999999999,544.599999999999,547.299999999999,549.9999999999991,552.6999999999991,554.1999999999991,555.6999999999991,558.3999999999992,559.8999999999992,562.5999999999992,565.2999999999993,567.9999999999993,570.6999999999994,573.3999999999994,576.0999999999995,577.5999999999995,580.2999999999995,581.7999999999995,584.4999999999995,587.1999999999996,589.8999999999996,592.5999999999997,595.2999999999997,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,597.9999999999998
102,483.59999999999866,485.09999999999866,487.79999999999865,490.49999999999864,493.1999999999986,495.8999999999986,498.5999999999986,501.2999999999986,502.7999999999986,504.2999999999986,506.9999999999986,508.4999999999986,511.19999999999857,513.8999999999986,516.5999999999987,519.2999999999987,521.9999999999987,524.6999999999988,527.3999999999988,528.8999999999988,531.5999999999989,534.2999999999989,536.999999999999,539.699999999999,541.199999999999,543.8999999999991,546.5999999999991,548.0999999999991,549.5999999999991,552.2999999999992,554.9999999999992,557.6999999999992,560.3999999999993,563.0999999999993,564.5999999999993,567.2999999999994,569.9999999999994,571.4999999999994,574.1999999999995,576.8999999999995,578.3999999999995,579.8999999999995,581.3999999999995,584.0999999999996,586.7999999999996,589.4999999999997,590.9999999999997,592.4999999999997,595.1999999999997,597.8999999999997,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,600.5999999999998
103,487.39999999999867,490.09999999999866,492.79999999999865,495.49999999999864,498.1999999999986,500.8999999999986,503.5999999999986,506.2999999999986,508.9999999999986,511.69999999999857,514.3999999999986,517.0999999999987,519.7999999999987,522.4999999999987,523.9999999999987,526.6999999999988,529.3999999999988,530.8999999999988,533.5999999999989,535.0999999999989,537.7999999999989,539.2999999999989,541.999999999999,544.699999999999,547.3999999999991,550.0999999999991,552.7999999999992,555.4999999999992,558.1999999999992,560.8999999999993,563.5999999999993,566.2999999999994,568.9999999999994,571.6999999999995,573.1999999999995,575.8999999999995,577.3999999999995,578.8999999999995,581.5999999999996,584.2999999999996,585.7999999999996,588.4999999999997,589.9999999999997,592.6999999999997,595.3999999999997,598.0999999999998,599.5999999999998,601.0999999999998,602.5999999999998,605.2999999999998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,607.9999999999999
104,488.79999999999865,491.49999999999864,494.1999999999986,496.8999999999986,499.5999999999986,502.2999999999986,504.9999999999986,507.69999999999857,510.39999999999856,513.0999999999985,515.7999999999986,517.2999999999986,519.9999999999986,521.4999999999986,524.1999999999987,526.8999999999987,529.5999999999988,532.2999999999988,534.9999999999989,537.6999999999989,540.399999999999,543.099999999999,545.799999999999,547.299999999999,548.799999999999,551.4999999999991,552.9999999999991,554.4999999999991,557.1999999999991,559.8999999999992,561.3999999999992,564.0999999999992,566.7999999999993,568.2999999999993,569.7999999999993,571.2999999999993,572.7999999999993,575.4999999999993,578.1999999999994,580.8999999999994,583.5999999999995,586.2999999999995,588.9999999999995,591.6999999999996,594.3999999999996,597.0999999999997,599.7999999999997,602.4999999999998,603.9999999999998,606.6999999999998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,609.3999999999999
105,500.9999999999986,503.69999999999857,506.39999999999856,509.09999999999854,511.79999999999853,513.2999999999986,515.9999999999986,518.6999999999987,521.3999999999987,522.8999999999987,525.5999999999988,527.0999999999988,529.7999999999988,532.4999999999989,535.1999999999989,536.6999999999989,538.1999999999989,539.6999999999989,542.399999999999,545.099999999999,547.799999999999,549.299999999999,551.9999999999991,554.6999999999991,557.3999999999992,560.0999999999992,562.7999999999993,564.2999999999993,565.7999999999993,568.4999999999993,571.1999999999994,572.6999999999994,575.3999999999994,578.0999999999995,580.7999999999995,583.4999999999995,584.9999999999995,587.6999999999996,590.3999999999996,591.8999999999996,593.3999999999996,594.8999999999996,597.5999999999997,600.2999999999997,601.7999999999997,603.2999999999997,604.7999999999997,606.2999999999997,607.7999999999997,610.4999999999998,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,613.1999999999998
106,502.3999999999986,505.0999999999986,506.5999999999986,509.2999999999986,511.9999999999986,514.6999999999986,517.3999999999986,518.8999999999986,521.5999999999987,524.2999999999987,526.9999999999987,529.6999999999988,532.3999999999988,535.0999999999989,537.7999999999989,540.499999999999,543.199999999999,545.8999999999991,547.3999999999991,548.8999999999991,550.3999999999991,551.8999999999991,553.3999999999991,554.8999999999991,557.5999999999991,560.2999999999992,562.9999999999992,565.6999999999992,568.3999999999993,571.0999999999993,573.7999999999994,576.4999999999994,577.9999999999994,579.4999999999994,582.1999999999995,584.8999999999995,586.3999999999995,587.8999999999995,590.5999999999996,593.2999999999996,595.9999999999997,598.6999999999997,601.3999999999997,604.0999999999998,605.5999999999998,608.2999999999998,610.9999999999999,613.6999999999999,616.4,619.1,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,621.8000000000001
107,508.79999999999865,511.49999999999864,514.1999999999987,516.8999999999987,519.5999999999988,522.2999999999988,524.9999999999989,527.6999999999989,530.399999999999,533.099999999999,535.799999999999,537.299999999999,539.9999999999991,542.6999999999991,544.1999999999991,546.8999999999992,549.5999999999992,551.0999999999992,552.5999999999992,554.0999999999992,555.5999999999992,558.2999999999993,560.9999999999993,562.4999999999993,565.1999999999994,567.8999999999994,570.5999999999995,573.2999999999995,575.9999999999995,578.6999999999996,581.3999999999996,584.0999999999997,586.7999999999997,589.4999999999998,592.1999999999998,594.8999999999999,597.5999999999999,600.3,603.0,605.7,608.4000000000001,611.1000000000001,613.8000000000002,616.5000000000002,619.2000000000003,621.9000000000003,624.6000000000004,627.3000000000004,630.0000000000005,632.7000000000005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,635.4000000000005
108,510.9999999999985,513.6999999999986,516.3999999999986,519.0999999999987,521.7999999999987,524.4999999999987,527.1999999999988,529.8999999999988,532.5999999999989,535.2999999999989,537.999999999999,539.499999999999,542.199999999999,544.8999999999991,547.5999999999991,550.2999999999992,551.7999999999992,554.4999999999992,555.9999999999992,558.6999999999992,561.3999999999993,564.0999999999993,566.7999999999994,569.4999999999994,570.9999999999994,572.4999999999994,575.1999999999995,577.8999999999995,580.5999999999996,582.0999999999996,584.7999999999996,587.4999999999997,588.9999999999997,590.4999999999997,591.9999999999997,594.6999999999997,596.1999999999997,597.6999999999997,599.1999999999997,601.8999999999997,603.3999999999997,604.8999999999997,606.3999999999997,607.8999999999997,609.3999999999997,610.8999999999997,613.5999999999998,615.0999999999998,616.5999999999998,619.2999999999998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,620.7999999999998
109,517.3999999999987,520.0999999999988,522.7999999999988,525.4999999999989,528.1999999999989,530.899999999999,533.599999999999,536.299999999999,538.9999999999991,541.6999999999991,544.3999999999992,547.0999999999992,549.7999999999993,552.4999999999993,553.9999999999993,556.6999999999994,559.3999999999994,562.0999999999995,564.7999999999995,567.4999999999995,570.1999999999996,572.8999999999996,575.5999999999997,578.2999999999997,580.9999999999998,582.4999999999998,583.9999999999998,585.4999999999998,588.1999999999998,590.8999999999999,593.5999999999999,596.3,597.8,599.3,600.8,602.3,603.8,605.3,606.8,609.5,612.2,614.9000000000001,616.4000000000001,619.1000000000001,621.8000000000002,623.3000000000002,626.0000000000002,628.7000000000003,631.4000000000003,634.1000000000004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,635.6000000000004
